state,year,pres,gov,grade,subject,bb,ba,pr,ad
PA,2007,D,D,4,READING,27.3526642876199,32.4499329834308,28.7125497644503,11.4848529644989
PA,2007,D,D,8,MATHEMATICS,23.0812150575313,38.6540041962629,30.3379814634837,7.92679928272213
PA,2007,D,D,8,READING,21.3815330752901,42.236959148462,33.0588825227618,3.32262525348613
PA,2009,D,D,4,MATHEMATICS,15.5174591457073,38.969325904102,37.9443213634732,7.56889358671748
PA,2009,D,D,4,READING,30.3838491246134,32.9982649217027,27.0915904459608,9.52629550772309
PA,2009,D,D,4,SCIENCE,24.2365483697246,37.2915187504703,37.759773596994,0.71215928281108
PA,2009,D,D,8,MATHEMATICS,21.850803881181,38.3015441579714,30.09991090488,9.74774105596761
PA,2009,D,D,8,READING,18.5924041011217,41.3066405572583,36.6135164164901,3.48743892512991
PA,2009,D,D,8,SCIENCE,32.0984184819827,32.9729501614444,33.2801948581728,1.64843649840007
PA,2011,D,R,4,MATHEMATICS,13.3650988754671,38.7576369622721,38.776090221779,9.10117394048189
PA,2011,D,R,4,READING,26.2942027494144,32.322241971856,30.4484299190725,10.9351253596571
PA,2011,D,R,8,MATHEMATICS,25.9682420158413,35.1516026008955,29.3820933115535,9.49806207170977
PA,2011,D,R,8,READING,22.8443262627086,39.1955136058042,33.740712954804,4.21944717668323
PA,2011,D,R,8,SCIENCE,34.2790266570039,32.6623708556837,31.3634277371183,1.6951747501941
PA,2013,D,R,4,MATHEMATICS,14.7188832094264,40.8003716828174,36.0655668340394,8.41517827371683
PA,2013,D,R,4,READING,26.5910822781225,33.3000315306413,30.1222291227576,9.98665706847856
PA,2013,D,R,8,MATHEMATICS,21.5235481836188,36.5948782039016,31.709380928241,10.1721926842387
PA,2013,D,R,8,READING,18.6744823513064,39.2927214630504,37.0437716012387,4.98902458440444
PA,2015,D,D,4,MATHEMATICS,17.3305732154025,37.6854274775411,35.3079001080973,9.67609919895917
PA,2015,D,D,4,READING,26.3785884975311,32.4502548613266,30.5139901325835,10.6571665085588
PA,2015,D,D,8,MATHEMATICS,28.392730767856,35.5841635883723,26.518694393579,9.50441125019279
PA,2015,D,D,8,READING,22.4284197942615,38.4690021335757,34.5681385327619,4.53443953940088
PA,2017,R,D,4,MATHEMATICS,19.6518273340032,36.7229248199316,33.5065830917406,10.1186647543246
PA,2017,R,D,4,READING,28.5782461698895,31.2383414738373,29.7387487478209,10.4446636084522
PA,2017,R,D,8,MATHEMATICS,27.1727216521473,34.6957674465815,26.5177976701719,11.6137132310993
PA,2017,R,D,8,READING,21.6150254764112,38.395216835927,34.5645827855205,5.42517490214126
PA,2019,R,D,4,MATHEMATICS,18.675987399065,34.0108685262691,34.9093432405004,12.4038008341655
PA,2019,R,D,4,READING,31.5975594522235,28.6932766942213,28.2787359617673,11.4304278917879
PA,2019,R,D,8,MATHEMATICS,29.5072286491685,31.8859397645107,25.871035327044,12.7357962592768
PA,2019,R,D,8,READING,26.9813975960546,37.8591923769374,30.4326222492672,4.72678777774079
PA,1994,D,D,4,READING,38.9279534598883,30.7782045371271,23.4454969983081,6.84834500467661
PA,2002,D,R,4,READING,33.6074013116668,32.0502640900001,25.6621470481071,8.68018755022589
PA,2002,D,R,8,READING,23.1140607373283,42.0472485236997,32.4900163013808,2.34867443759117
PA,1990,R,D,8,MATHEMATICS,44.0286119133422,38.8211191670165,15.1066858459977,2.04358307364354
RI,1992,D,D,4,MATHEMATICS,45.7505079187379,40.958768487161,12.1128388653778,1.17788472872339
RI,1992,D,D,4,READING,37.3575196943489,35.0744074979433,22.4626667415352,5.10540606617266
RI,1992,D,D,8,MATHEMATICS,43.5988094229677,40.6907320536997,14.267242082247,1.44321644108556
RI,1996,D,R,4,MATHEMATICS,39.1484027818384,43.480208093423,16.0753982101944,1.29599091454419
RI,1996,D,R,8,MATHEMATICS,40.0726957672848,39.4788025275913,17.9213739212969,2.527127783827
RI,2000,D,R,4,MATHEMATICS,34.5140645114063,43.3848177606033,20.4039381277879,1.69717960020253
RI,2000,D,R,8,MATHEMATICS,40.5822679082276,37.695555499559,18.0246361650538,3.69754042715963
RI,2003,D,R,4,MATHEMATICS,28.4542599609544,43.4551376340197,25.1674353471082,2.92316705791773
RI,2003,D,R,4,READING,37.7611465771209,33.0735167706565,22.5084019787453,6.65693467347724
RI,2003,D,R,8,MATHEMATICS,37.360787611119,38.8517359824043,20.695648388586,3.09182801789069
RI,2003,D,R,8,READING,28.8671463336022,41.2802951228064,27.1830347628821,2.66952378070931
RI,2005,D,R,4,MATHEMATICS,23.7379109371527,45.7374687888612,26.8932387553133,3.63138151867282
RI,2005,D,R,4,READING,38.2077631750115,32.0761243453477,22.5946883194279,7.12142416021294
RI,2005,D,R,8,MATHEMATICS,36.5419383039965,39.9357839012729,20.2105717675806,3.31170602715002
RI,2005,D,R,8,READING,28.7117058430554,41.8676814757934,26.318693679364,3.10191900178717
RI,2007,D,R,4,MATHEMATICS,20.4161372005656,45.5975089326112,30.5514848911199,3.43486897570339
RI,2007,D,R,4,READING,34.5705175631826,34.602963669325,23.7625061734417,7.06401259405072
RI,2007,D,R,8,MATHEMATICS,34.5287985801885,37.8203757094285,22.7311063051308,4.91971940525217
RI,2007,D,R,8,READING,30.6729363059765,42.1312305261291,24.9986132365443,2.19721993135008
RI,2009,D,R,4,MATHEMATICS,19.0650578450559,41.5494984014259,34.3643372307257,5.02110652279251
RI,2009,D,R,4,READING,31.0148305132756,33.4222025887114,26.3379382058028,9.22502869221009
RI,2009,D,R,4,SCIENCE,26.4230684015815,39.761122010866,33.5618292735151,0
RI,2009,D,R,8,MATHEMATICS,31.5890168621256,40.6176912952816,22.1519858502846,5.64130599230825
RI,2009,D,R,8,READING,28.2744538860085,44.1555368548851,25.816363363653,1.75364589545345
RI,2009,D,R,8,SCIENCE,41.1026832486168,33.0018959778188,24.6965089957908,1.19891177777354
RI,2011,D,D,4,MATHEMATICS,16.1579045403156,41.0768569782614,35.6595544946401,7.10568398678285
RI,2011,D,D,4,READING,29.8086865687001,35.025085715508,27.5636094445283,7.60261827126353
RI,2011,D,D,8,MATHEMATICS,26.5001391233626,39.5972705113285,26.572182983789,7.33040738151989
RI,2011,D,D,8,READING,24.4564140210115,42.165061161927,29.859746230632,3.51877858642959
RI,2011,D,D,8,SCIENCE,36.5813569909484,32.7066015365593,29.415546162234,1.29649531025835
RI,2013,D,D,4,MATHEMATICS,17.3355325759515,40.1663827389859,35.2413892230854,7.25669546197719
RI,2013,D,D,4,READING,29.9689381648491,32.4709375811132,28.7668164087075,8.79330784533015
RI,2013,D,D,8,MATHEMATICS,25.8052567670668,38.2125335462217,27.6796518204825,8.30255786622903
RI,2013,D,D,8,READING,23.057830295076,40.9575817173162,32.4213169192071,3.56327106840072
RI,2015,D,D,4,MATHEMATICS,19.8743050008336,42.6397986990691,31.9220047650882,5.56389153500913
RI,2015,D,D,4,READING,27.5243146810047,32.4077099122122,30.3930888002037,9.67488660657933
RI,2015,D,D,4,SCIENCE,24.3695848207988,39.766333035194,34.9692076545635,0.894874489443702
RI,2015,D,D,8,MATHEMATICS,27.5590691813477,40.4829946018766,25.6070580616917,6.35087815508396
RI,2015,D,D,8,READING,24.3817895765371,40.8628081032016,30.9877540236881,3.76764829657326
RI,2015,D,D,8,SCIENCE,35.5371193437983,32.5583438313651,30.1281685276281,1.77636829720856
RI,2017,D,D,4,MATHEMATICS,21.451819177086,39.9053506486563,31.9742231634215,6.66860701083624
RI,2017,D,D,4,READING,30.8542114398606,30.4109101612783,27.8740943655362,10.8607840333249
RI,2017,D,D,8,MATHEMATICS,34.197768007443,35.5757520311571,23.8397635279688,6.38671643343116
RI,2017,D,D,8,READING,25.2933708884044,37.2879806111853,32.6498188301707,4.76882967023963
RI,2019,D,D,4,MATHEMATICS,19.4358625183787,40.0982393611863,33.8485505988726,6.61734752156239
RI,2019,D,D,4,READING,33.9496702748373,30.6262560009833,25.9745202307709,9.44955349340846
RI,2019,D,D,8,MATHEMATICS,36.180138050783,34.3313530919007,21.6032490477655,7.88525980955087
RI,2019,D,D,8,READING,28.5154731953466,36.4609255642313,30.3816758846523,4.64192535576981
RI,1994,D,D,4,READING,34.6411167599575,33.2911386313249,24.1703007645971,7.89744384412054
RI,1998,D,R,4,READING,35.6136121115145,33.1146683097258,24.0804771152798,7.19124246347985
RI,1998,D,R,8,READING,24.2953168807417,43.8971790510488,29.1168922867775,2.69061178143202
RI,2002,D,R,4,READING,35.1684574790257,32.6769154558236,24.5670387116102,7.58758835354064
RI,2002,D,R,8,READING,26.8573505540965,43.0015072030734,28.0656452120736,2.07549703075652
RI,1990,D,R,8,MATHEMATICS,51.171583103785,34.3034658985932,12.8809418343601,1.64400916326165
SC,1992,R,R,4,MATHEMATICS,52.3873743985294,34.8119293247273,11.8661559418795,0.934540334863835
SC,1992,R,R,4,READING,47.0280403278837,31.4590198351197,17.8198625610431,3.69307727595354
SC,1992,R,R,8,MATHEMATICS,52.2345351171938,32.8567682516727,13.2313646221374,1.67733200899614
SC,1996,R,R,4,MATHEMATICS,51.5958969989114,36.5749779124164,10.8121765193129,1.0169485693592
SC,1996,R,R,8,MATHEMATICS,51.82626355646,34.5203952080969,11.7430892142307,1.91025202121241
SC,2000,R,D,4,MATHEMATICS,40.9990583531239,41.07509732608,16.1469188300982,1.77892549069787
SC,2000,R,D,8,MATHEMATICS,46.8511613931473,36.1070377793017,14.7379617236546,2.30383910389639
SC,2003,R,R,4,MATHEMATICS,20.7752983619651,47.3754550187579,27.9083296158468,3.94091700343013
SC,2003,R,R,4,READING,40.5462929203199,33.778387311801,20.3238440010621,5.35147576681697
SC,2003,R,R,8,MATHEMATICS,32.2006575718693,41.4844363127983,21.4846881269599,4.8302179883725
SC,2003,R,R,8,READING,30.5825923093358,45.2208640702606,22.4548506542726,1.741692966131
SC,2005,R,R,4,MATHEMATICS,18.5337919035607,45.6123295439787,31.1275807436804,4.72629780878016
SC,2005,R,R,4,READING,42.6257050239253,31.7904651054874,19.8248365910799,5.75899327950732
SC,2005,R,R,8,MATHEMATICS,28.5831010178549,41.5105082858733,23.2032481849558,6.70314251131601
SC,2005,R,R,8,READING,32.96141819972,42.3115045497345,22.7994686168732,1.92760863367228
SC,2007,R,R,4,MATHEMATICS,20.3355763430146,43.8096935463589,31.0966052435347,4.75812486709175
SC,2007,R,R,4,READING,41.0772327627267,33.1111108798156,20.4217035373457,5.38995282011204
SC,2007,R,R,8,MATHEMATICS,29.0705751820416,39.0251679154386,24.4902358151676,7.41402108735213
SC,2007,R,R,8,READING,31.2727084480426,44.1053808966971,22.9325102536426,1.68940040161765
SC,2009,R,R,4,MATHEMATICS,22.2356309887941,43.7550867320935,29.4252650061536,4.5840172729588
SC,2009,R,R,4,READING,38.1290410257828,34.2569678734883,21.7009262551238,5.91306484560503
SC,2009,R,R,4,SCIENCE,28.485895193707,38.0199018579091,32.9659522630797,0.528250685304173
SC,2009,R,R,8,MATHEMATICS,30.6015482948255,39.242989276694,23.484730424945,6.67073200353548
SC,2009,R,R,8,READING,31.7620530957679,43.7652333011116,22.5321758496958,1.94053775342473
SC,2009,R,R,8,SCIENCE,44.9669481426778,31.968950626263,22.1253492029156,0.938752028143581
SC,2011,R,R,4,MATHEMATICS,20.8806879183005,43.0459316842387,30.6478445523289,5.42553584513185
SC,2011,R,R,4,READING,38.7296519318833,32.9416647274431,22.2928206552224,6.03586268545123
SC,2011,R,R,8,MATHEMATICS,29.8437248711669,38.4027053463188,24.6485685785179,7.10500120399635
SC,2011,R,R,8,READING,28.0698428269955,45.3398197589049,24.7717901888702,1.81854722522939
SC,2011,R,R,8,SCIENCE,38.6201276634764,33.159113067021,26.8892412428832,1.33151802661943
SC,2013,R,R,4,MATHEMATICS,21.1957339028784,43.6697028475748,29.9175997330182,5.21696351652863
SC,2013,R,R,4,READING,39.5240549648687,32.2951922482588,22.1222608410017,6.05849194587082
SC,2013,R,R,8,MATHEMATICS,31.3930202110853,37.7626612795276,23.3316130993749,7.51270541001223
SC,2013,R,R,8,READING,27.3642185959502,43.3184173734,26.6631836121255,2.65418041852435
SC,2015,R,R,4,MATHEMATICS,20.9391436920648,43.0298239315976,30.5033672587769,5.52766511756071
SC,2015,R,R,4,READING,35.4827597803473,31.0498661076176,25.1907184378135,8.27665567422162
SC,2015,R,R,4,SCIENCE,23.5937007900525,36.3722099968427,38.750158736384,1.28393047672073
SC,2015,R,R,8,MATHEMATICS,34.5198561533578,39.7774755217927,20.441038061174,5.26163026367545
SC,2015,R,R,8,READING,28.6392601166663,43.602370605065,25.5712779357975,2.18709134247119
SC,2015,R,R,8,SCIENCE,35.4310943848375,33.283131651968,29.985312402822,1.30046156037256
SC,2017,R,R,4,MATHEMATICS,25.209624497296,42.887140597223,26.346814248279,5.55642065720205
SC,2017,R,R,4,READING,41.0921031713764,29.581966906851,23.031849866138,6.2940800556345
SC,2017,R,R,8,MATHEMATICS,37.5066899721557,36.2210006766222,20.5079141113545,5.76439523986766
SC,2017,R,R,8,READING,29.3975588570972,40.6285801678237,27.1048231896891,2.86903778538999
SC,2019,R,R,4,MATHEMATICS,23.3524645805444,40.3127435002221,29.1816755927397,7.15311632649386
SC,2019,R,R,4,READING,38.8807688927304,29.3286326211481,23.3422031510547,8.44839533506684
SC,2019,R,R,8,MATHEMATICS,36.3094361692551,34.7951519481051,20.6249595822257,8.27045230041416
SC,2019,R,R,8,READING,31.2249274837689,39.4599213027283,26.5374593129318,2.7776919005711
SC,1994,R,R,4,READING,52.4729224978429,27.7100280476913,15.7427571757184,4.0742922787473
SC,1998,R,R,4,READING,46.8462581877202,31.0658297033741,18.1664061429912,3.92150596591453
SC,1998,R,R,8,READING,33.9571293243052,44.1456494852019,20.9865382868163,0.910682903676499
SC,2002,R,D,4,READING,41.5826971717789,32.7087760732779,20.2346393531224,5.47388740182082
SC,2002,R,D,8,READING,31.5392329133934,44.3667829603764,22.8265174086268,1.26746671760343
SD,2003,R,R,4,MATHEMATICS,17.8206577807935,48.4621927249503,30.7910670785581,2.92608241569811
SD,2003,R,R,4,READING,31.1501729351335,35.3762783687749,26.1300658146202,7.34348288147137
SD,2003,R,R,8,MATHEMATICS,21.8230788967827,43.4844270527087,29.9064105429159,4.78608350759278
SD,2003,R,R,8,READING,18.4778776628216,42.9096822863507,35.6644056469701,2.94803440385759
SD,2005,R,R,4,MATHEMATICS,13.5968503579449,45.7658474330516,36.492312696806,4.1449895121975
SD,2005,R,R,4,READING,30.2295227710195,36.8243621552274,26.6169262281284,6.32918884562469
SD,2005,R,R,8,MATHEMATICS,19.6646360194353,43.8678774914856,29.9769643423468,6.49052214673227
SD,2005,R,R,8,READING,17.8312794128587,47.0641789350366,33.1930979874658,1.91144366463894
SD,2007,R,R,4,MATHEMATICS,13.9165440345163,45.5179238411898,36.8049963978758,3.76053572641805
SD,2007,R,R,4,READING,29.0537239389657,37.2403639151824,26.6960451442377,7.00986700161413
SD,2007,R,R,8,MATHEMATICS,18.75684920874,42.1743573197646,32.2084153383062,6.8603781331892
SD,2007,R,R,8,READING,16.5225001506961,46.6814272790543,34.5391503193249,2.25692225092476
SD,2009,R,R,4,MATHEMATICS,13.9382634465177,44.2633161381032,37.0152570571692,4.78316335820989
SD,2009,R,R,4,READING,30.4878114698457,36.6642598201169,26.1742466851117,6.67368202492566
SD,2009,R,R,4,SCIENCE,19.0671112198542,40.8309851605357,39.6224398902408,0
SD,2009,R,R,8,MATHEMATICS,17.2283791109441,41.2262571048734,34.4404720683538,7.10489171582865
SD,2009,R,R,8,READING,15.6691699264609,47.4427411143845,35.1468426453519,1.74124631380267
SD,2009,R,R,8,SCIENCE,22.7239773046084,36.9365782134878,38.4013013968461,1.93814308505772
SD,2011,R,R,4,MATHEMATICS,14.4372756801395,45.5509958334139,35.6799607222133,4.33176776423325
SD,2011,R,R,4,READING,31.3497022814562,37.3030715031087,25.9263093682479,5.42091684718712
SD,2011,R,R,8,MATHEMATICS,17.9871470648701,40.3347046131589,33.3593942095142,8.3187541124568
SD,2011,R,R,8,READING,17.344611383088,47.3573174534673,33.2173802197368,2.08069094370788
SD,2011,R,R,8,SCIENCE,21.1926557360056,36.8164606167162,40.2706853719892,1.72019827528899
SD,2013,R,R,4,MATHEMATICS,15.7687701363911,43.8663931600139,35.10910135716,5.25573534643503
SD,2013,R,R,4,READING,34.1827297286471,33.8099390478197,25.948811607394,6.05851961613922
SD,2013,R,R,8,MATHEMATICS,21.2789639485061,40.3441348454885,31.00676338355,7.37013782245539
SD,2013,R,R,8,READING,19.2371802848296,45.2448741318492,32.7562721412043,2.76167344211691
SD,2015,R,R,4,MATHEMATICS,17.1687746399488,43.0750191635018,35.345174312105,4.41103188444447
SD,2015,R,R,4,READING,32.0156585604421,33.3363211075059,26.9620191766642,7.6860011553878
SD,2015,R,R,4,SCIENCE,18.7542996670268,41.4848770840069,39.2045574810343,0.556265767932033
SD,2015,R,R,8,MATHEMATICS,22.5966853120261,43.7307662126711,27.7158633151059,5.95668516019697
SD,2015,R,R,8,READING,20.2253372865478,45.4023453241483,31.8917692125411,2.48054817676274
SD,2015,R,R,8,SCIENCE,23.0536319404955,37.1595702901313,38.3919087851986,1.3948889841745
SD,2017,R,R,4,MATHEMATICS,16.9325907087794,40.2271381363882,35.984101899541,6.85616925529145
SD,2017,R,R,4,READING,31.1990767858913,32.8844585905139,28.7300107840124,7.18645383958249
SD,2017,R,R,8,MATHEMATICS,23.9146631645663,37.8352857112851,29.0776029954226,9.17244812872605
SD,2017,R,R,8,READING,20.3526432057053,44.1015125813652,33.0769099389138,2.46893427401567
SD,2019,R,R,4,MATHEMATICS,17.0924808475316,39.8732734495187,36.1713115075612,6.86293419538853
SD,2019,R,R,4,READING,31.1491037937119,32.8803148368271,28.272700899369,7.69788047009199
SD,2019,R,R,8,MATHEMATICS,23.7317610532883,36.8329105465607,29.4490659550176,9.98626244513338
SD,2019,R,R,8,READING,26.2229967631224,41.8964915859848,29.0628536816211,2.81765796927176
TN,1992,D,D,4,MATHEMATICS,52.7429479238129,37.3715361190353,9.43084504555637,0
TN,1992,D,D,4,READING,43.3700981515424,33.5650345690383,19.1632093110967,3.90165796832256
TN,1992,D,D,8,MATHEMATICS,53.2180041168115,35.1502208370191,10.6206787292838,1.01109631688552
TN,1996,D,R,4,MATHEMATICS,41.537533413655,41.9519817001942,15.187882031795,1.32260285435585
TN,1996,D,R,8,MATHEMATICS,46.9951318738436,37.9285654935981,13.3234155115915,1.75288712096683
TN,2000,R,R,4,MATHEMATICS,40.9115104940672,41.0230224857609,16.824688653073,1.24077836709884
TN,2000,R,R,8,MATHEMATICS,48.1223890536698,35.6214533148063,13.937585431688,2.31857219983596
TN,2003,R,D,4,MATHEMATICS,30.4228069727978,45.8329903015636,21.3475076864006,2.39669503923793
TN,2003,R,D,4,READING,42.7838281298276,31.065266790856,20.0511938675925,6.09971121172391
TN,2003,R,D,8,MATHEMATICS,41.366833583992,37.6536820283785,18.0503211023787,2.92916328525087
TN,2003,R,D,8,READING,31.0776349678529,42.9573760617302,24.2089370276564,1.75605194276053
TN,2005,R,D,4,MATHEMATICS,26.166689280211,46.1655987029797,24.6220217161678,3.04569030064162
TN,2005,R,D,4,READING,40.8027796753591,32.5416984070668,20.841985952863,5.81353596471109
TN,2005,R,D,8,MATHEMATICS,39.0468242918477,40.3882530507851,17.6792046285475,2.88571802881967
TN,2005,R,D,8,READING,29.3515099344496,44.4754105104731,24.7522927703995,1.42078678467781
TN,2007,R,D,4,MATHEMATICS,23.8799487768897,47.3914516174657,26.0912332099917,2.63736639565289
TN,2007,R,D,4,READING,39.3718200395777,33.7402356598657,21.1946002873733,5.69334401318332
TN,2007,R,D,8,MATHEMATICS,36.0502767257122,40.8327171867777,19.3490348758223,3.76797121168785
TN,2007,R,D,8,READING,28.704635622712,45.7415196776942,23.7525873583251,1.80125734126876
TN,2009,R,D,4,MATHEMATICS,25.8067531273113,45.76225904584,25.8088647567236,2.62212307012518
TN,2009,R,D,4,READING,37.2046540168952,34.7744794577856,22.4920148295589,5.52885169576031
TN,2009,R,D,4,SCIENCE,30.069799296137,36.9094099978601,32.5452070668445,0
TN,2009,R,D,8,MATHEMATICS,35.3497281051091,39.4657845569963,20.7447771123526,4.43971022554191
TN,2009,R,D,8,READING,27.2888409753752,44.7698054142175,25.9611595024277,1.98019410797957
TN,2009,R,D,8,SCIENCE,39.2834028970841,32.6549417447813,26.5227758969349,1.5388794611998
TN,2011,R,R,4,MATHEMATICS,24.7008438049291,45.7831100361667,25.8217917290856,3.69425442981859
TN,2011,R,R,4,READING,39.5036766271901,34.6789099965642,21.215766736493,4.60164663975272
TN,2011,R,R,8,MATHEMATICS,35.7075433586886,40.4239264864149,19.2569155434892,4.61161461140733
TN,2011,R,R,8,READING,29.8984700476849,43.0565212181223,24.6997434969205,2.3452652372723
TN,2011,R,R,8,SCIENCE,35.6900278952348,33.7431954349516,29.4295585553441,1.13721811446955
TN,2013,R,R,4,MATHEMATICS,19.6606555957312,40.091269286332,33.3826813644984,6.86539375343838
TN,2013,R,R,4,READING,32.9705069902098,33.3807294542418,26.0674119732432,7.58135158230514
TN,2013,R,R,8,MATHEMATICS,31.0525827842881,41.4208557378048,22.4602658219342,5.06629565597291
TN,2013,R,R,8,READING,23.2434574014998,43.7031839502784,30.272320022504,2.78103862571782
TN,2015,R,R,4,MATHEMATICS,17.5015863776384,42.3250430045551,33.6328148408415,6.54055577696502
TN,2015,R,R,4,READING,34.3346532304742,32.4419098967914,25.6844684111226,7.53896846161181
TN,2015,R,R,4,SCIENCE,21.2924995152147,37.2939915862292,40.4654840145012,0.948024884054911
TN,2015,R,R,8,MATHEMATICS,32.0769022720289,38.7015318444304,22.7934058843377,6.42815999920304
TN,2015,R,R,8,READING,24.3458885601609,42.8408389867609,29.7704018523566,3.04287060072158
TN,2015,R,R,8,SCIENCE,29.4389474816012,33.3515690675321,35.2952843175692,1.91419913329747
TN,2017,R,R,4,MATHEMATICS,22.7969238980274,41.2202907083982,29.4747928840476,6.50799250952684
TN,2017,R,R,4,READING,35.5284210401992,31.5506303807878,25.2677134412789,7.65323513773418
TN,2017,R,R,8,MATHEMATICS,32.204760897993,38.1083237429877,23.2043369771619,6.48257838185735
TN,2017,R,R,8,READING,27.060476416492,41.9288446590397,28.5862416524294,2.42443727203894
TN,2019,R,R,4,MATHEMATICS,20.5611900172317,39.5447836776902,31.3444097158947,8.54961658918345
TN,2019,R,R,4,READING,34.3501177032272,31.0786890387942,26.322163652932,8.24902960504657
TN,2019,R,R,8,MATHEMATICS,32.1596474942363,36.6868471787641,22.5543401491639,8.59916517783566
TN,2019,R,R,8,READING,27.3492211102482,41.0960895163046,27.9426343433452,3.61205503010205
TN,1994,D,D,4,READING,42.4158619145341,30.9480430034912,20.6432011688701,5.99289391310466
TN,1998,D,R,4,READING,43.1547360202356,32.1360673381921,20.2379517712491,4.47124487032316
TN,1998,D,R,8,READING,29.486591833976,43.6931456953515,25.5976586199918,1.2226038506807
TN,2002,R,R,4,READING,41.5324154494499,33.2001278853641,20.568694947312,4.69876171787391
TN,2002,R,R,8,READING,28.6543993335677,43.0360750964965,26.2010407170912,2.10848485284468
TX,1992,R,D,4,MATHEMATICS,44.265488595167,40.6950217781549,13.8687153463454,1.17077428033269
TX,1992,R,D,4,READING,43.431072692402,33.0076046221244,19.4346912624202,4.12663142305338
TX,1992,R,D,8,MATHEMATICS,47.3032498260929,34.6108520342382,14.9057809711375,3.18011716853148
TX,1996,R,R,4,MATHEMATICS,30.5680258176381,44.1582293573387,22.4583109272076,2.81543389781556
TX,1996,R,R,8,MATHEMATICS,40.563427056058,38.5669396282069,18.1878524926524,2.6817808230827
TX,2000,R,R,4,MATHEMATICS,24.2518126611851,50.3780355443434,23.5490507480459,1.82110104642566
TX,2000,R,R,8,MATHEMATICS,33.1279127173206,42.9355101964966,21.4413521589269,2.49522492725595
TX,2003,R,R,4,MATHEMATICS,17.6918522333395,49.4239570926149,29.366185132283,3.51800554176255
TX,2003,R,R,4,READING,40.9836046397923,32.5118563390665,20.8622969758186,5.64224204532261
TX,2003,R,R,8,MATHEMATICS,31.3877408945769,43.7441308314899,20.7898250365005,4.07830323743276
TX,2003,R,R,8,READING,29.4885060934046,44.5651912873179,24.0037725247895,1.94253009448801
TX,2005,R,R,4,MATHEMATICS,13.2873303229684,46.6994941048755,34.9059149625671,5.10726060958901
TX,2005,R,R,4,READING,36.0617034376448,34.9516624474313,23.0121540687835,5.97448004614043
TX,2005,R,R,8,MATHEMATICS,27.9316853431262,41.324409815992,24.5081087706937,6.2357960701881
TX,2005,R,R,8,READING,30.8716585995707,43.0113940683337,23.9546265863319,2.16232074576373
TX,2007,R,R,4,MATHEMATICS,12.6116690565952,47.1523731290002,35.0821158634827,5.15384195092193
TX,2007,R,R,4,READING,34.2237884988111,36.1436429569311,23.3308330658871,6.30173547837069
TX,2007,R,R,8,MATHEMATICS,22.3537687988833,42.9731579081386,27.7991738432818,6.87389944969637
TX,2007,R,R,8,READING,27.0147639253366,45.4697790815708,25.52230246383,1.9931545292626
TX,2009,R,R,4,MATHEMATICS,14.6251694642571,47.0164758296567,34.0386209686241,4.3197337374621
TX,2009,R,R,4,READING,35.4001830673114,36.9481003870224,21.7297420864446,5.92197445922151
TX,2009,R,R,4,SCIENCE,30.2563919320098,40.5408612540731,28.5108065271177,0.691940286799404
TX,2009,R,R,8,MATHEMATICS,22.4331863878575,41.4163767921899,27.662293142164,8.48814367778857
TX,2009,R,R,8,READING,27.1281600674123,45.7560080971373,25.4618652906373,1.65396654481311
TX,2009,R,R,8,SCIENCE,36.1024990426618,34.5356122805481,27.8434950221632,1.51839365462688
TX,2011,R,R,4,MATHEMATICS,14.828328830163,46.1498498149427,34.1471397718551,4.8746815830392
TX,2011,R,R,4,READING,36.0972849612179,35.6364389529689,22.6533995582448,5.61287652756849
TX,2011,R,R,8,MATHEMATICS,18.573195160734,41.4140242067028,31.0443832878111,8.96839734475205
TX,2011,R,R,8,READING,25.5366501290211,47.9452886914394,24.9424495551378,1.57561162440172
TX,2011,R,R,8,SCIENCE,32.8207081057143,35.1578418591335,30.1793583550369,1.84209168011534
TX,2013,R,R,4,MATHEMATICS,15.8541296091099,43.0265995584436,34.0971221794448,7.02214865300165
TX,2013,R,R,4,READING,37.3123869355255,34.2157489512709,22.178768056269,6.29309605693468
TX,2013,R,R,8,MATHEMATICS,20.2245041453707,41.8544528001433,30.1491145641399,7.77192849034612
TX,2013,R,R,8,READING,24.3347124121539,44.8483909364986,28.5949646755379,2.22193197580959
TX,2015,R,R,4,MATHEMATICS,14.121242980186,41.8970198599373,35.7242479988654,8.25748916101127
TX,2015,R,R,4,READING,35.9670282597455,33.3947506901869,23.8232718578652,6.81494919220242
TX,2015,R,R,4,SCIENCE,24.0249427547562,37.0796392673899,37.2843605836454,1.61105739420854
TX,2015,R,R,8,MATHEMATICS,25.2620171025464,42.4501440696979,25.1252778988131,7.16256092894256
TX,2015,R,R,8,READING,27.5312824585163,44.4577503319634,25.541539510941,2.46942769857937
TX,2015,R,R,8,SCIENCE,29.9165030886059,33.4714714565646,34.2894334187793,2.32259203605019
TX,2017,R,R,4,MATHEMATICS,18.4480434036452,40.3693667222961,32.8623433465969,8.32024652746185
TX,2017,R,R,4,READING,39.504734196759,31.7916785083187,23.2462762392577,5.45731105566455
TX,2017,R,R,8,MATHEMATICS,30.2442336962943,36.7982752683316,23.8181256997554,9.13936533561873
TX,2017,R,R,8,READING,28.5303891017568,43.5178914050368,25.946766512097,2.00495298110943
TX,2019,R,R,4,MATHEMATICS,15.6129989871534,40.71414336654,34.4403628672886,9.23249477901794
TX,2019,R,R,4,READING,38.7539001895229,30.9771800641654,23.6827648246064,6.58615492170527
