state,year,pres,gov,grade,subject,ald,value
MO,2019,R,R,8,READING,AD,3.07594136859167
MO,1994,D,D,4,READING,BB,37.9274172019564
MO,1994,D,D,4,READING,BA,31.3407524396299
MO,1994,D,D,4,READING,PR,23.315465722613
MO,1994,D,D,4,READING,AD,7.41636463580066
MO,1998,D,D,4,READING,BB,38.5480176605765
MO,1998,D,D,4,READING,BA,33.2104060460671
MO,1998,D,D,4,READING,PR,22.8642805687252
MO,1998,D,D,4,READING,AD,5.3772957246311
MO,1998,D,D,8,READING,BB,25.0697289255603
MO,1998,D,D,8,READING,BA,46.9233756043415
MO,1998,D,D,8,READING,PR,26.8324086441955
MO,1998,D,D,8,READING,AD,1.17448682590266
MO,2002,R,D,4,READING,BB,34.2260311125095
MO,2002,R,D,4,READING,BA,33.7746013882597
MO,2002,R,D,4,READING,PR,25.0456779112908
MO,2002,R,D,4,READING,AD,6.95368958794006
MO,2002,R,D,8,READING,BB,18.0575989698086
MO,2002,R,D,8,READING,BA,49.1742771860288
MO,2002,R,D,8,READING,PR,30.9761289658228
MO,2002,R,D,8,READING,AD,1.79199487833975
MT,1996,R,R,4,MATHEMATICS,BB,29.3869541430605
MT,1996,R,R,4,MATHEMATICS,BA,48.1895376576375
MT,1996,R,R,4,MATHEMATICS,PR,21.1185877654487
MT,1996,R,R,4,MATHEMATICS,AD,1.30492043385326
MT,1996,R,R,8,MATHEMATICS,BB,24.7845626526502
MT,1996,R,R,8,MATHEMATICS,BA,42.759781275761
MT,1996,R,R,8,MATHEMATICS,PR,27.2950888764794
MT,1996,R,R,8,MATHEMATICS,AD,5.16056719510939
MT,2000,R,R,4,MATHEMATICS,BB,28.3618314911089
MT,2000,R,R,4,MATHEMATICS,BA,47.84842127004
MT,2000,R,R,4,MATHEMATICS,PR,21.9919512965891
MT,2000,R,R,4,MATHEMATICS,AD,1.79779594226198
MT,2000,R,R,8,MATHEMATICS,BB,21.4854849804682
MT,2000,R,R,8,MATHEMATICS,BA,42.0937528789992
MT,2000,R,R,8,MATHEMATICS,PR,30.9261858062691
MT,2000,R,R,8,MATHEMATICS,AD,5.49457633426358
MT,2003,R,R,4,MATHEMATICS,BB,18.6175735124468
MT,2003,R,R,4,MATHEMATICS,BA,50.2823014926675
MT,2003,R,R,4,MATHEMATICS,PR,28.6385042918363
MT,2003,R,R,4,MATHEMATICS,AD,2.46162070304936
MT,2003,R,R,4,READING,BB,30.6494438925626
MT,2003,R,R,4,READING,BA,34.4201468485916
MT,2003,R,R,4,READING,PR,26.957726556668
MT,2003,R,R,4,READING,AD,7.97268270217787
MT,2003,R,R,8,MATHEMATICS,BB,20.854922419948
MT,2003,R,R,8,MATHEMATICS,BA,44.2823202055473
MT,2003,R,R,8,MATHEMATICS,PR,29.193123945613
MT,2003,R,R,8,MATHEMATICS,AD,5.66963342889175
MT,2003,R,R,8,READING,BB,18.1722903972503
MT,2003,R,R,8,READING,BA,44.6135793133293
MT,2003,R,R,8,READING,PR,34.2632714615737
MT,2003,R,R,8,READING,AD,2.95085882784669
MT,2005,R,D,4,MATHEMATICS,BB,14.5981594535863
MT,2005,R,D,4,MATHEMATICS,BA,47.1365228049165
MT,2005,R,D,4,MATHEMATICS,PR,34.6093297127042
MT,2005,R,D,4,MATHEMATICS,AD,3.65598802879305
MT,2005,R,D,4,READING,BB,28.6869691810115
MT,2005,R,D,4,READING,BA,35.7189903196454
MT,2005,R,D,4,READING,PR,27.9687198873126
MT,2005,R,D,4,READING,AD,7.62532061203048
MT,2005,R,D,8,MATHEMATICS,BB,20.4601793448542
MT,2005,R,D,8,MATHEMATICS,BA,43.5607705096272
MT,2005,R,D,8,MATHEMATICS,PR,30.4333427237039
MT,2005,R,D,8,MATHEMATICS,AD,5.54570742181474
MT,2005,R,D,8,READING,BB,18.4760496418847
MT,2005,R,D,8,READING,BA,44.8553340219924
MT,2005,R,D,8,READING,PR,34.1040340878279
MT,2005,R,D,8,READING,AD,2.56458224829487
MT,2007,R,D,4,MATHEMATICS,BB,12.3306290845852
MT,2007,R,D,4,MATHEMATICS,BA,43.2905285001693
MT,2007,R,D,4,MATHEMATICS,PR,39.1092398664019
MT,2007,R,D,4,MATHEMATICS,AD,5.26960254884357
MT,2007,R,D,4,READING,BB,24.9599700173007
MT,2007,R,D,4,READING,BA,36.526481208988
MT,2007,R,D,4,READING,PR,30.7106220505645
MT,2007,R,D,4,READING,AD,7.80292672314682
MT,2007,R,D,8,MATHEMATICS,BB,20.9337977430135
MT,2007,R,D,8,MATHEMATICS,BA,41.5003830364291
MT,2007,R,D,8,MATHEMATICS,PR,30.3666303262093
MT,2007,R,D,8,MATHEMATICS,AD,7.19918889434807
MT,2007,R,D,8,READING,BB,15.4790095566096
MT,2007,R,D,8,READING,BA,45.6689144920992
MT,2007,R,D,8,READING,PR,36.7132407494811
MT,2007,R,D,8,READING,AD,2.13883520181
MT,2009,R,D,4,MATHEMATICS,BB,11.615708006548
MT,2009,R,D,4,MATHEMATICS,BA,42.9229592608174
MT,2009,R,D,4,MATHEMATICS,PR,39.8038640255452
MT,2009,R,D,4,MATHEMATICS,AD,5.6574687070894
MT,2009,R,D,4,READING,BB,27.2366419077375
MT,2009,R,D,4,READING,BA,38.1675848808115
MT,2009,R,D,4,READING,PR,27.9127479621007
MT,2009,R,D,4,READING,AD,6.6830252493503
MT,2009,R,D,4,SCIENCE,BB,14.5794462566839
MT,2009,R,D,4,SCIENCE,BA,42.8760781610018
MT,2009,R,D,4,SCIENCE,PR,42.091728323229
MT,2009,R,D,4,SCIENCE,AD,0
MT,2009,R,D,8,MATHEMATICS,BB,17.5168435673963
MT,2009,R,D,8,MATHEMATICS,BA,38.9029879903007
MT,2009,R,D,8,MATHEMATICS,PR,33.5373838454275
MT,2009,R,D,8,MATHEMATICS,AD,10.0427845968756
MT,2009,R,D,8,READING,BB,16.3588854262459
MT,2009,R,D,8,READING,BA,45.9640818079675
MT,2009,R,D,8,READING,PR,35.3280512629542
MT,2009,R,D,8,READING,AD,2.34898150283235
MT,2009,R,D,8,SCIENCE,BB,20.9724879530624
MT,2009,R,D,8,SCIENCE,BA,36.4847158276188
MT,2009,R,D,8,SCIENCE,PR,40.8952946639398
MT,2009,R,D,8,SCIENCE,AD,1.64750155537898
MT,2011,R,D,4,MATHEMATICS,BB,13.1971799054142
MT,2011,R,D,4,MATHEMATICS,BA,41.5091607574513
MT,2011,R,D,4,MATHEMATICS,PR,39.9068583264181
MT,2011,R,D,4,MATHEMATICS,AD,5.38680101071646
MT,2011,R,D,4,READING,BB,26.5593920644593
MT,2011,R,D,4,READING,BA,37.7106827637394
MT,2011,R,D,4,READING,PR,28.3047420554304
MT,2011,R,D,4,READING,AD,7.42518311637083
MT,2011,R,D,8,MATHEMATICS,BB,17.1277297935372
MT,2011,R,D,8,MATHEMATICS,BA,37.2453515527716
MT,2011,R,D,8,MATHEMATICS,PR,34.6981612121896
MT,2011,R,D,8,MATHEMATICS,AD,10.9287574415016
MT,2011,R,D,8,READING,BB,14.4418954390803
MT,2011,R,D,8,READING,BA,44.029444607006
MT,2011,R,D,8,READING,PR,38.4920671927545
MT,2011,R,D,8,READING,AD,3.03659276115919
MT,2011,R,D,8,SCIENCE,BB,19.8932313358592
MT,2011,R,D,8,SCIENCE,BA,36.0364598492078
MT,2011,R,D,8,SCIENCE,PR,42.3017511136222
MT,2011,R,D,8,SCIENCE,AD,1.76855770131077
MT,2013,R,D,4,MATHEMATICS,BB,14.1190024586833
MT,2013,R,D,4,MATHEMATICS,BA,40.8575571714154
MT,2013,R,D,4,MATHEMATICS,PR,38.3095887255382
MT,2013,R,D,4,MATHEMATICS,AD,6.71385164436316
MT,2013,R,D,4,READING,BB,29.8312008367832
MT,2013,R,D,4,READING,BA,35.4511289275368
MT,2013,R,D,4,READING,PR,27.5669586958267
MT,2013,R,D,4,READING,AD,7.15071153985329
MT,2013,R,D,8,MATHEMATICS,BB,20.0112628217239
MT,2013,R,D,8,MATHEMATICS,BA,40.3505644750524
MT,2013,R,D,8,MATHEMATICS,PR,30.7503936346695
MT,2013,R,D,8,MATHEMATICS,AD,8.88777906855427
MT,2013,R,D,8,READING,BB,16.3263355515021
MT,2013,R,D,8,READING,BA,43.3693213478298
MT,2013,R,D,8,READING,PR,36.838899781383
MT,2013,R,D,8,READING,AD,3.46544331928506
MT,2015,R,D,4,MATHEMATICS,BB,16.2551065618749
MT,2015,R,D,4,MATHEMATICS,BA,42.7960601337051
MT,2015,R,D,4,MATHEMATICS,PR,34.5309560529594
MT,2015,R,D,4,MATHEMATICS,AD,6.41787725146054
MT,2015,R,D,4,READING,BB,27.6685350219323
MT,2015,R,D,4,READING,BA,35.0407226827733
MT,2015,R,D,4,READING,PR,29.1562324568227
MT,2015,R,D,4,READING,AD,8.13450983847166
MT,2015,R,D,4,SCIENCE,BB,17.405045310184
MT,2015,R,D,4,SCIENCE,BA,39.9196570072611
MT,2015,R,D,4,SCIENCE,PR,41.9614111286443
MT,2015,R,D,4,SCIENCE,AD,0.713886553910551
MT,2015,R,D,8,MATHEMATICS,BB,21.4002664015609
MT,2015,R,D,8,MATHEMATICS,BA,39.6869141950275
MT,2015,R,D,8,MATHEMATICS,PR,31.0828718441193
MT,2015,R,D,8,MATHEMATICS,AD,7.82994755929236
MT,2015,R,D,8,READING,BB,17.6057347017266
MT,2015,R,D,8,READING,BA,45.525830003388
MT,2015,R,D,8,READING,PR,33.6662363918759
MT,2015,R,D,8,READING,AD,3.20219890300948
MT,2015,R,D,8,SCIENCE,BB,22.3076993399175
MT,2015,R,D,8,SCIENCE,BA,36.204430350878
MT,2015,R,D,8,SCIENCE,PR,39.6213786051189
MT,2015,R,D,8,SCIENCE,AD,1.8664917040856
MT,2017,R,D,4,MATHEMATICS,BB,17.1367879513407
MT,2017,R,D,4,MATHEMATICS,BA,41.5396405529998
MT,2017,R,D,4,MATHEMATICS,PR,35.329287607371
MT,2017,R,D,4,MATHEMATICS,AD,5.99428388828854
MT,2017,R,D,4,READING,BB,30.3495597757521
MT,2017,R,D,4,READING,BA,31.9972170896518
MT,2017,R,D,4,READING,PR,29.6903394596103
MT,2017,R,D,4,READING,AD,7.96288367498584
MT,2017,R,D,8,MATHEMATICS,BB,23.9567682487251
MT,2017,R,D,8,MATHEMATICS,BA,38.6474661085145
MT,2017,R,D,8,MATHEMATICS,PR,29.445972697795
MT,2017,R,D,8,MATHEMATICS,AD,7.94979294496543
MT,2017,R,D,8,READING,BB,20.8036229478715
MT,2017,R,D,8,READING,BA,44.0882324791417
MT,2017,R,D,8,READING,PR,32.2568509886944
MT,2017,R,D,8,READING,AD,2.85129358429243
MT,2019,R,D,4,MATHEMATICS,BB,17.5732470907007
MT,2019,R,D,4,MATHEMATICS,BA,39.8509524243522
MT,2019,R,D,4,MATHEMATICS,PR,35.5746235077475
MT,2019,R,D,4,MATHEMATICS,AD,7.00117697719956
MT,2019,R,D,4,READING,BB,31.1736345396115
MT,2019,R,D,4,READING,BA,32.4721115478728
MT,2019,R,D,4,READING,PR,28.3287131200744
MT,2019,R,D,4,READING,AD,8.02554079244128
MT,2019,R,D,8,MATHEMATICS,BB,27.0708466363703
MT,2019,R,D,8,MATHEMATICS,BA,37.263606275064
MT,2019,R,D,8,MATHEMATICS,PR,26.4634424538659
MT,2019,R,D,8,MATHEMATICS,AD,9.2021046346998
MT,2019,R,D,8,READING,BB,24.1527308411639
MT,2019,R,D,8,READING,BA,41.5209120643065
MT,2019,R,D,8,READING,PR,31.2268190917332
MT,2019,R,D,8,READING,AD,3.09953800279643
MT,1994,D,R,4,READING,BB,30.729325930811
MT,1994,D,R,4,READING,BA,34.3704584459572
MT,1994,D,R,4,READING,PR,27.7339626564004
MT,1994,D,R,4,READING,AD,7.16625296683135
MT,1998,R,R,4,READING,BB,28.4608155303496
MT,1998,R,R,4,READING,BA,34.578687134305
MT,1998,R,R,4,READING,PR,28.9086481450305
MT,1998,R,R,4,READING,AD,8.0518491903149
MT,1998,R,R,8,READING,BB,16.720363849693
MT,1998,R,R,8,READING,BA,43.1856076996405
MT,1998,R,R,8,READING,PR,37.2321741489824
MT,1998,R,R,8,READING,AD,2.86185430168416
MT,2002,R,R,4,READING,BB,29.1828275773351
MT,2002,R,R,4,READING,BA,34.7516722083272
MT,2002,R,R,4,READING,PR,28.4520900163331
MT,2002,R,R,4,READING,AD,7.61341019800459
MT,2002,R,R,8,READING,BB,15.3482867959027
MT,2002,R,R,8,READING,BA,47.7502201383814
MT,2002,R,R,8,READING,PR,35.2477202958876
MT,2002,R,R,8,READING,AD,1.65377276982833
MT,1990,R,R,8,MATHEMATICS,BB,25.5461316387263
MT,1990,R,R,8,MATHEMATICS,BA,47.7221049430752
MT,1990,R,R,8,MATHEMATICS,PR,23.1706401192108
MT,1990,R,R,8,MATHEMATICS,AD,3.56112329898778
NE,1992,R,D,4,MATHEMATICS,BB,33.3566177012726
NE,1992,R,D,4,MATHEMATICS,BA,44.8362257506991
NE,1992,R,D,4,MATHEMATICS,PR,19.8529183245353
NE,1992,R,D,4,MATHEMATICS,AD,1.95423822349312
NE,1992,R,D,4,READING,BB,31.6334134680992
NE,1992,R,D,4,READING,BA,37.6174741929838
NE,1992,R,D,4,READING,PR,25.2398934156922
NE,1992,R,D,4,READING,AD,5.50921892322483
NE,1992,R,D,8,MATHEMATICS,BB,29.7766483143512
NE,1992,R,D,8,MATHEMATICS,BA,43.9186481298363
NE,1992,R,D,8,MATHEMATICS,PR,23.3658570199151
NE,1992,R,D,8,MATHEMATICS,AD,2.93884653589739
NE,1996,R,D,4,MATHEMATICS,BB,29.7801320727027
NE,1996,R,D,4,MATHEMATICS,BA,45.8354262786699
NE,1996,R,D,4,MATHEMATICS,PR,22.0462361895214
NE,1996,R,D,4,MATHEMATICS,AD,2.338205459106
NE,1996,R,D,8,MATHEMATICS,BB,24.1282812878134
NE,1996,R,D,8,MATHEMATICS,BA,45.0348227503053
NE,1996,R,D,8,MATHEMATICS,PR,25.6298046414085
NE,1996,R,D,8,MATHEMATICS,AD,5.20709132047278
NE,2000,R,R,4,MATHEMATICS,BB,34.7569433352906
NE,2000,R,R,4,MATHEMATICS,BA,41.6614888209399
NE,2000,R,R,4,MATHEMATICS,PR,21.1765412891461
NE,2000,R,R,4,MATHEMATICS,AD,2.40502655462344
NE,2000,R,R,8,MATHEMATICS,BB,26.512438700557
NE,2000,R,R,8,MATHEMATICS,BA,43.5153574337817
NE,2000,R,R,8,MATHEMATICS,PR,25.6652033356386
NE,2000,R,R,8,MATHEMATICS,AD,4.3070005300228
NE,2003,R,R,4,MATHEMATICS,BB,20.0744755808907
NE,2003,R,R,4,MATHEMATICS,BA,46.3107055829969
NE,2003,R,R,4,MATHEMATICS,PR,30.4104146378074
NE,2003,R,R,4,MATHEMATICS,AD,3.20440419830497
NE,2003,R,R,4,READING,BB,33.6610646289215
NE,2003,R,R,4,READING,BA,34.0685442160677
NE,2003,R,R,4,READING,PR,24.3248263230945
NE,2003,R,R,4,READING,AD,7.94556483191626
NE,2003,R,R,8,MATHEMATICS,BB,25.6344167629179
NE,2003,R,R,8,MATHEMATICS,BA,42.0633332911162
NE,2003,R,R,8,MATHEMATICS,PR,27.2260214370003
NE,2003,R,R,8,MATHEMATICS,AD,5.07622850896562
NE,2003,R,R,8,READING,BB,22.6729167646657
NE,2003,R,R,8,READING,BA,42.3675308680346
NE,2003,R,R,8,READING,PR,32.4394416960695
NE,2003,R,R,8,READING,AD,2.52011067123019
NE,2005,R,R,4,MATHEMATICS,BB,19.746991857519
NE,2005,R,R,4,MATHEMATICS,BA,44.1626907159752
NE,2005,R,R,4,MATHEMATICS,PR,31.5922065807471
NE,2005,R,R,4,MATHEMATICS,AD,4.49811084575871
NE,2005,R,R,4,READING,BB,32.3296500039243
NE,2005,R,R,4,READING,BA,34.1517108584958
NE,2005,R,R,4,READING,PR,26.2408308875119
NE,2005,R,R,4,READING,AD,7.27780825006807
NE,2005,R,R,8,MATHEMATICS,BB,25.0669694434644
NE,2005,R,R,8,MATHEMATICS,BA,40.0005303695232
NE,2005,R,R,8,MATHEMATICS,PR,28.9426959028711
NE,2005,R,R,8,MATHEMATICS,AD,5.98980428414125
NE,2005,R,R,8,READING,BB,20.4475313296579
NE,2005,R,R,8,READING,BA,45.0068974271598
NE,2005,R,R,8,READING,PR,31.9443187434667
NE,2005,R,R,8,READING,AD,2.60125249971559
NE,2007,R,R,4,MATHEMATICS,BB,19.9392653050541
NE,2007,R,R,4,MATHEMATICS,BA,42.1904988547775
NE,2007,R,R,4,MATHEMATICS,PR,33.1500005498965
NE,2007,R,R,4,MATHEMATICS,AD,4.72023529027187
NE,2007,R,R,4,READING,BB,29.2221429698544
NE,2007,R,R,4,READING,BA,36.2233865455312
NE,2007,R,R,4,READING,PR,26.7795109023027
NE,2007,R,R,4,READING,AD,7.77495958231166
NE,2007,R,R,8,MATHEMATICS,BB,25.668433864057
NE,2007,R,R,8,MATHEMATICS,BA,39.699816297716
NE,2007,R,R,8,MATHEMATICS,PR,27.0241115140974
NE,2007,R,R,8,MATHEMATICS,AD,7.60763832412954
NE,2007,R,R,8,READING,BB,21.1785431681612
NE,2007,R,R,8,READING,BA,43.8285484786246
NE,2007,R,R,8,READING,PR,32.3265967600472
NE,2007,R,R,8,READING,AD,2.66631159316698
NE,2009,R,R,4,MATHEMATICS,BB,17.8667407535486
NE,2009,R,R,4,MATHEMATICS,BA,44.1922205491646
NE,2009,R,R,4,MATHEMATICS,PR,33.8581607244667
NE,2009,R,R,4,MATHEMATICS,AD,4.08287797282008
NE,2009,R,R,4,READING,BB,29.8769223227332
NE,2009,R,R,4,READING,BA,35.3584733260658
NE,2009,R,R,4,READING,PR,27.139073088539
NE,2009,R,R,4,READING,AD,7.62553126266195
NE,2009,R,R,8,MATHEMATICS,BB,25.0939363641589
NE,2009,R,R,8,MATHEMATICS,BA,40.2704033391844
NE,2009,R,R,8,MATHEMATICS,PR,27.0389278391368
NE,2009,R,R,8,MATHEMATICS,AD,7.59673245751993
NE,2009,R,R,8,READING,BB,19.8706436680936
NE,2009,R,R,8,READING,BA,45.5378533103024
NE,2009,R,R,8,READING,PR,32.6362528647081
NE,2009,R,R,8,READING,AD,1.95525015689594
NE,2011,R,R,4,MATHEMATICS,BB,17.482669953094
NE,2011,R,R,4,MATHEMATICS,BA,43.096721729295
NE,2011,R,R,4,MATHEMATICS,PR,34.3047911521747
NE,2011,R,R,4,MATHEMATICS,AD,5.11581716543627
NE,2011,R,R,4,READING,BB,29.8900552782782
NE,2011,R,R,4,READING,BA,33.8079755660088
NE,2011,R,R,4,READING,PR,28.1361886832319
NE,2011,R,R,4,READING,AD,8.16578047248106
NE,2011,R,R,8,MATHEMATICS,BB,25.5156025131732
NE,2011,R,R,8,MATHEMATICS,BA,41.6910146020067
NE,2011,R,R,8,MATHEMATICS,PR,26.1426614737819
NE,2011,R,R,8,MATHEMATICS,AD,6.65072141103823
NE,2011,R,R,8,READING,BB,19.2194944739722
NE,2011,R,R,8,READING,BA,45.9422393376017
NE,2011,R,R,8,READING,PR,32.375889322614
NE,2011,R,R,8,READING,AD,2.46237686581217
NE,2011,R,R,8,SCIENCE,BB,27.7710509734632
NE,2011,R,R,8,SCIENCE,BA,34.5931088588173
NE,2011,R,R,8,SCIENCE,PR,36.2016470820311
NE,2011,R,R,8,SCIENCE,AD,1.4341930856884
NE,2013,R,R,4,MATHEMATICS,BB,15.6416313985894
NE,2013,R,R,4,MATHEMATICS,BA,39.6935759353495
NE,2013,R,R,4,MATHEMATICS,PR,36.6773434104838
NE,2013,R,R,4,MATHEMATICS,AD,7.98744925557731
NE,2013,R,R,4,READING,BB,29.0196221449998
NE,2013,R,R,4,READING,BA,33.8478143085752
NE,2013,R,R,4,READING,PR,28.7940996133014
NE,2013,R,R,4,READING,AD,8.33846393312365
NE,2013,R,R,8,MATHEMATICS,BB,23.7571157408734
NE,2013,R,R,8,MATHEMATICS,BA,40.6875403880718
NE,2013,R,R,8,MATHEMATICS,PR,28.5646227878216
NE,2013,R,R,8,MATHEMATICS,AD,6.99072108323322
NE,2013,R,R,8,READING,BB,19.1216062821275
NE,2013,R,R,8,READING,BA,44.1943008998647
NE,2013,R,R,8,READING,PR,33.2910949317106
NE,2013,R,R,8,READING,AD,3.39299788629718
NE,2015,R,R,4,MATHEMATICS,BB,14.3071590972284
NE,2015,R,R,4,MATHEMATICS,BA,40.1381559027141
NE,2015,R,R,4,MATHEMATICS,PR,38.4971913518114
NE,2015,R,R,4,MATHEMATICS,AD,7.05749364824609
NE,2015,R,R,4,READING,BB,26.0209150599414
NE,2015,R,R,4,READING,BA,34.0585690833857
NE,2015,R,R,4,READING,PR,30.4526255956355
NE,2015,R,R,4,READING,AD,9.46789026103741
NE,2015,R,R,4,SCIENCE,BB,15.9896376589175
NE,2015,R,R,4,SCIENCE,BA,37.1583961725776
NE,2015,R,R,4,SCIENCE,PR,46.0362917720011
NE,2015,R,R,4,SCIENCE,AD,0.815674396503786
NE,2015,R,R,8,MATHEMATICS,BB,22.5858314837157
NE,2015,R,R,8,MATHEMATICS,BA,39.6956683316881
NE,2015,R,R,8,MATHEMATICS,PR,29.6987326010266
NE,2015,R,R,8,MATHEMATICS,AD,8.01976758356961
NE,2015,R,R,8,READING,BB,18.5494204387928
NE,2015,R,R,8,READING,BA,43.6579662502594
NE,2015,R,R,8,READING,PR,34.6608801050391
NE,2015,R,R,8,READING,AD,3.13173320590865
NE,2015,R,R,8,SCIENCE,BB,24.701971109493
NE,2015,R,R,8,SCIENCE,BA,34.6345460462601
NE,2015,R,R,8,SCIENCE,PR,38.7759672101109
NE,2015,R,R,8,SCIENCE,AD,1.88751563413603
NE,2017,R,R,4,MATHEMATICS,BB,14.5859963913732
NE,2017,R,R,4,MATHEMATICS,BA,36.7851829233884
NE,2017,R,R,4,MATHEMATICS,PR,38.8457484406866
NE,2017,R,R,4,MATHEMATICS,AD,9.7830722445518
NE,2017,R,R,4,READING,BB,28.4263242507051
NE,2017,R,R,4,READING,BA,33.1427369024767
NE,2017,R,R,4,READING,PR,29.6592878852849
NE,2017,R,R,4,READING,AD,8.77165096153337
NE,2017,R,R,8,MATHEMATICS,BB,23.7043673979311
NE,2017,R,R,8,MATHEMATICS,BA,35.4236963113868
NE,2017,R,R,8,MATHEMATICS,PR,29.6546524500645
NE,2017,R,R,8,MATHEMATICS,AD,11.2172838406175
NE,2017,R,R,8,READING,BB,20.6852851622543
NE,2017,R,R,8,READING,BA,41.3452586262042
NE,2017,R,R,8,READING,PR,34.305591277094
NE,2017,R,R,8,READING,AD,3.66386493444754
NE,2019,R,R,4,MATHEMATICS,BB,15.8737291962751
NE,2019,R,R,4,MATHEMATICS,BA,38.6413043862452
NE,2019,R,R,4,MATHEMATICS,PR,35.7242290796181
NE,2019,R,R,4,MATHEMATICS,AD,9.76073733786163
NE,2019,R,R,4,READING,BB,31.1079655500271
NE,2019,R,R,4,READING,BA,32.0846065628963
NE,2019,R,R,4,READING,PR,28.1490164253565
NE,2019,R,R,4,READING,AD,8.65841146172008
NE,2019,R,R,8,MATHEMATICS,BB,25.8468710630666
NE,2019,R,R,8,MATHEMATICS,BA,37.2859749213768
NE,2019,R,R,8,MATHEMATICS,PR,27.7793647491165
NE,2019,R,R,8,MATHEMATICS,AD,9.08778926644012
NE,2019,R,R,8,READING,BB,25.8074821360233
NE,2019,R,R,8,READING,BA,40.3716983355732
NE,2019,R,R,8,READING,PR,30.7403662906531
NE,2019,R,R,8,READING,AD,3.08045323775044
NE,1994,R,D,4,READING,BB,34.0339843070051
NE,1994,R,D,4,READING,BA,31.899341663592
NE,1994,R,D,4,READING,PR,25.8754661015439
NE,1994,R,D,4,READING,AD,8.19120792785898
NE,2002,R,R,4,READING,BB,31.9603667744096
NE,2002,R,R,4,READING,BA,33.619948830509
NE,2002,R,R,4,READING,PR,26.2298314552637
NE,2002,R,R,4,READING,AD,8.18985293981764
NE,2002,R,R,8,READING,BB,16.9517415565283
NE,2002,R,R,8,READING,BA,46.7607312834315
NE,2002,R,R,8,READING,PR,34.3197386165436
NE,2002,R,R,8,READING,AD,1.96778854349656
NE,1990,R,D,8,MATHEMATICS,BB,31.8446624896335
NE,1990,R,D,8,MATHEMATICS,BA,43.7296570076127
NE,1990,R,D,8,MATHEMATICS,PR,21.1598772177652
NE,1990,R,D,8,MATHEMATICS,AD,3.26580328498856
NV,1996,D,D,4,MATHEMATICS,BB,43.0501889581159
NV,1996,D,D,4,MATHEMATICS,BA,42.9203922503172
NV,1996,D,D,4,MATHEMATICS,PR,13.269497750235
NV,1996,D,D,4,MATHEMATICS,AD,0.759921041331977
NV,2000,R,R,4,MATHEMATICS,BB,40.2937396429012
NV,2000,R,R,4,MATHEMATICS,BA,43.936404040246
NV,2000,R,R,4,MATHEMATICS,PR,14.9779862734653
NV,2000,R,R,4,MATHEMATICS,AD,0.791870043387468
NV,2000,R,R,8,MATHEMATICS,BB,45.221294390719
NV,2000,R,R,8,MATHEMATICS,BA,36.2955618989877
NV,2000,R,R,8,MATHEMATICS,PR,16.2754797821535
NV,2000,R,R,8,MATHEMATICS,AD,2.20766392813987
NV,2003,R,R,4,MATHEMATICS,BB,30.5133407999289
NV,2003,R,R,4,MATHEMATICS,BA,46.4167785525622
NV,2003,R,R,4,MATHEMATICS,PR,21.5813396854607
NV,2003,R,R,4,MATHEMATICS,AD,1.48854096204822
NV,2003,R,R,4,READING,BB,48.0168397728168
NV,2003,R,R,4,READING,BA,31.6263368049758
NV,2003,R,R,4,READING,PR,16.923197876601
NV,2003,R,R,4,READING,AD,3.4336255456064
NV,2003,R,R,8,MATHEMATICS,BB,41.0081187948134
NV,2003,R,R,8,MATHEMATICS,BA,38.6949583147308
NV,2003,R,R,8,MATHEMATICS,PR,17.5460307579692
NV,2003,R,R,8,MATHEMATICS,AD,2.75089213248658
NV,2003,R,R,8,READING,BB,36.7119794621054
NV,2003,R,R,8,READING,BA,42.7219930453628
NV,2003,R,R,8,READING,PR,19.4366527509994
NV,2003,R,R,8,READING,AD,1.12937474153242
NV,2005,R,R,4,MATHEMATICS,BB,28.3041155320731
NV,2005,R,R,4,MATHEMATICS,BA,45.5496115930839
NV,2005,R,R,4,MATHEMATICS,PR,23.2975233494061
NV,2005,R,R,4,MATHEMATICS,AD,2.84874952543681
NV,2005,R,R,4,READING,BB,48.0587943959016
NV,2005,R,R,4,READING,BA,31.3928971459791
NV,2005,R,R,4,READING,PR,16.9540885168877
NV,2005,R,R,4,READING,AD,3.59421994123164
NV,2005,R,R,8,MATHEMATICS,BB,39.5810572891361
NV,2005,R,R,8,MATHEMATICS,BA,39.0697024585695
NV,2005,R,R,8,MATHEMATICS,PR,18.2489892213685
NV,2005,R,R,8,MATHEMATICS,AD,3.10025103092597
NV,2005,R,R,8,READING,BB,36.5904600931846
NV,2005,R,R,8,READING,BA,41.0482980424565
NV,2005,R,R,8,READING,PR,20.9678706410935
NV,2005,R,R,8,READING,AD,1.39337122326544
NV,2007,R,R,4,MATHEMATICS,BB,26.3297422811469
NV,2007,R,R,4,MATHEMATICS,BA,43.5207228122089
NV,2007,R,R,4,MATHEMATICS,PR,27.3511877223409
NV,2007,R,R,4,MATHEMATICS,AD,2.79834718430326
NV,2007,R,R,4,READING,BB,42.8904988493729
NV,2007,R,R,4,READING,BA,32.6709653806818
NV,2007,R,R,4,READING,PR,19.6609843725138
NV,2007,R,R,4,READING,AD,4.77755139743156
NV,2007,R,R,8,MATHEMATICS,BB,39.7824372032074
NV,2007,R,R,8,MATHEMATICS,BA,37.1884132650756
NV,2007,R,R,8,MATHEMATICS,PR,19.4426240209222
NV,2007,R,R,8,MATHEMATICS,AD,3.58652551079474
